2024-01-20 16:00:48,119: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-01-20 16:00:49,145: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-01-20 16:00:49,147: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,148: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,148: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-20 16:00:49,148: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,148: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,149: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,149: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,149: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,149: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,150: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-01-20 16:00:49,150: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-20 16:00:49,152: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-20 16:00:49[0m
2024-01-20 16:00:49,152: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,153: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,153: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-20 16:00:49[0m
2024-01-20 16:00:49,153: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,153: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,153: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,154: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,154: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,154: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,155: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-20 16:00:49,156: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-01-20 16:00:49,156: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-01-20 16:00:49,157: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-20 16:00:49[0m
2024-01-20 16:00:49,158: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,158: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,159: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-20 16:00:49[0m
2024-01-20 16:00:49,159: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,159: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,160: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,160: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,160: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,161: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,162: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-20 16:00:49,164: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-01-20 16:00:49,164: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-01-20 16:00:49,165: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-20 16:00:49[0m
2024-01-20 16:00:49,165: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,166: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,166: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-20 16:00:49[0m
2024-01-20 16:00:49,166: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,166: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,167: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,167: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,167: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,167: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,168: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-20 16:00:49,169: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-01-20 16:00:49,169: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-01-20 16:00:49,170: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-20 16:00:49[0m
2024-01-20 16:00:49,170: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,171: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,171: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-20 16:00:49[0m
2024-01-20 16:00:49,171: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,171: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,172: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,172: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,172: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,172: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,174: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-20 16:00:49,174: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-01-20 16:00:49,174: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-01-20 16:00:49,177: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-20 16:00:49[0m
2024-01-20 16:00:49,177: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,178: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,179: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-20 16:00:49[0m
2024-01-20 16:00:49,179: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,179: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,179: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,179: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,179: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,180: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,181: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-20 16:00:49,182: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-01-20 16:00:49,182: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-01-20 16:00:49,183: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-20 16:00:49,183: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,183: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,184: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,184: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,184: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,184: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,185: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,185: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,186: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,186: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,186: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,186: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,187: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-01-20 16:00:49,188: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,188: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,189: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,189: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,189: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,189: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,191: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-01-20 16:00:49,191: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-20 16:00:49,191: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,191: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,192: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,192: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,192: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,192: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,193: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-01-20 16:00:49,195: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,196: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,196: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-20 16:00:49,197: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,197: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,197: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,198: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,198: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,198: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,199: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-01-20 16:00:49,199: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-20 16:00:49,201: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-20 16:00:49[0m
2024-01-20 16:00:49,201: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,201: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,202: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-20 16:00:49[0m
2024-01-20 16:00:49,202: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,202: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,202: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,202: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,202: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,203: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,204: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-20 16:00:49,205: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-01-20 16:00:49,205: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-01-20 16:00:49,206: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-20 16:00:49[0m
2024-01-20 16:00:49,206: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,206: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,207: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-20 16:00:49[0m
2024-01-20 16:00:49,207: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,207: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,207: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,208: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,208: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,208: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,209: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-20 16:00:49,210: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-01-20 16:00:49,210: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-01-20 16:00:49,211: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-20 16:00:49[0m
2024-01-20 16:00:49,211: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,212: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,212: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-20 16:00:49[0m
2024-01-20 16:00:49,213: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,213: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,213: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,213: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,213: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,214: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,214: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-20 16:00:49,215: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-01-20 16:00:49,215: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-01-20 16:00:49,216: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-20 16:00:49[0m
2024-01-20 16:00:49,216: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,217: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,217: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-20 16:00:49[0m
2024-01-20 16:00:49,217: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,217: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,218: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,218: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,218: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,218: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,220: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-20 16:00:49,221: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-01-20 16:00:49,221: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-01-20 16:00:49,222: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-20 16:00:49,222: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,222: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,223: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,223: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,223: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,223: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,224: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,224: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,225: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,225: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,225: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,226: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,226: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-01-20 16:00:49,227: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,227: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,227: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,228: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,228: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,228: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,229: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-01-20 16:00:49,229: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-20 16:00:49,229: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,229: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,230: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,230: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,230: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,230: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,231: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-01-20 16:00:49,232: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,233: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,233: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-20 16:00:49,233: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,233: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,234: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,234: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,234: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,234: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,236: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-01-20 16:00:49,236: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-20 16:00:49,236: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,238: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,238: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,239: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,239: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,239: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,242: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-01-20 16:00:49,243: root: INFO: MLTrader : Executing the before_market_closes lifecycle method
2024-01-20 16:00:49,243: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,243: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,244: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,244: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 16:00:49,244: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,245: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 16:00:49,246: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-01-20 16:00:49,246: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-20 16:00:49,246: root: INFO: MLTrader : Executing the on_strategy_end lifecycle method
2024-01-20 16:00:49,660: root: INFO: Backtesting finished
2024-01-20 16:00:50,104: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-01-20 16:00:50,123: alpaca.trading.stream: INFO: starting trading websocket connection
2024-01-20 16:00:51,506: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-01-20 16:00:51,527: alpaca.trading.stream: INFO: starting trading websocket connection
2024-01-20 16:00:52,927: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-01-20 16:00:52,956: alpaca.trading.stream: INFO: starting trading websocket connection
2024-01-20 16:00:53,437: backtest_stats: INFO: Backtest took 0:00:05.322925 for a speed of 0.000
