2024-01-20 15:42:38,580: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-01-20 15:42:38,580: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-20 15:42:38,581: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-01-20 15:42:38,582: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 15:42:38,582: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 15:42:38,583: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-20 15:42:38,584: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-01-20 15:42:38,584: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-20 15:42:38,586: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-20 15:42:38[0m
2024-01-20 15:42:38,586: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-20 15:42:38[0m
2024-01-20 15:42:38,587: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-20 15:42:38,588: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-01-20 15:42:38,588: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-01-20 15:42:38,589: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-20 15:42:38[0m
2024-01-20 15:42:38,590: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-20 15:42:38[0m
2024-01-20 15:42:38,591: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-20 15:42:38,591: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-01-20 15:42:38,591: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-01-20 15:42:38,593: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-20 15:42:38[0m
2024-01-20 15:42:38,593: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-20 15:42:38[0m
2024-01-20 15:42:38,594: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-20 15:42:38,594: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-01-20 15:42:38,594: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-01-20 15:42:38,594: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-20 15:42:38[0m
2024-01-20 15:42:38,594: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-20 15:42:38[0m
2024-01-20 15:42:38,594: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-20 15:42:38,594: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-01-20 15:42:38,594: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-01-20 15:42:38,600: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-20 15:42:38,601: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-01-20 15:42:38,603: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-01-20 15:42:38,603: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-20 15:42:38,604: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-01-20 15:42:38,604: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 15:42:38,604: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 15:42:38,604: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-20 15:42:38,607: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-01-20 15:42:38,607: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-20 15:42:38,609: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-01-20 15:42:38,609: root: INFO: MLTrader : Executing the before_market_closes lifecycle method
2024-01-20 15:42:38,610: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-01-20 15:42:38,610: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-20 15:42:38,610: root: INFO: MLTrader : Executing the on_strategy_end lifecycle method
2024-01-20 15:42:38,662: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-01-20 15:42:38,694: alpaca.trading.stream: INFO: starting trading websocket connection
2024-01-20 15:42:38,915: root: INFO: Backtesting finished
2024-01-20 15:42:40,276: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-01-20 15:42:40,295: alpaca.trading.stream: INFO: starting trading websocket connection
2024-01-20 15:42:41,679: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-01-20 15:42:41,706: alpaca.trading.stream: INFO: starting trading websocket connection
2024-01-20 15:42:43,346: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-01-20 15:42:43,365: alpaca.trading.stream: INFO: starting trading websocket connection
2024-01-20 15:42:43,951: backtest_stats: INFO: Backtest took 0:00:07.183615 for a speed of 0.000
