2024-01-20 22:23:38,776: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-01-20 22:23:39,730: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-01-20 22:23:39,730: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-20 22:23:39,732: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-01-20 22:23:39,732: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-20 22:23:39,733: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-20 22:23:39[0m
2024-01-20 22:23:39,737: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 22:23:39,741: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 22:23:41,173: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-20 22:23:41[0m
2024-01-20 22:23:41,174: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-20 22:23:41,175: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-01-20 22:23:41,176: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-01-20 22:23:41,176: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-20 22:23:41[0m
2024-01-20 22:23:41,176: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 22:23:41,177: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 22:23:41,445: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-20 22:23:41[0m
2024-01-20 22:23:41,446: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-20 22:23:41,448: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-01-20 22:23:41,449: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-01-20 22:23:41,449: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-20 22:23:41,451: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-01-20 22:23:41,452: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-01-20 22:23:41,452: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-20 22:23:41,453: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-01-20 22:23:41,453: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-20 22:23:41,455: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-01-20 22:23:41,455: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-20 22:23:41,456: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-20 22:23:41[0m
2024-01-20 22:23:41,456: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 22:23:41,457: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 22:23:41,735: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-20 22:23:41[0m
2024-01-20 22:23:41,736: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-20 22:23:41,737: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-01-20 22:23:41,738: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-01-20 22:23:41,739: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-20 22:23:41[0m
2024-01-20 22:23:41,739: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
